ISO_CODE,metro,city,year_month,electricity,heat,water_cool,water_hot
KR-43,충청북도,괴산군,2023-05,588.0,0.0,182.0,0.0
KR-43,충청북도,음성군,2023-05,585.0,8.0,149.0,4.0
KR-43,충청북도,단양군,2023-05,543.0,0.0,254.0,0.0
KR-44,충청남도,천안시 동남구,2023-05,637.0,15.0,248.0,29.0
KR-44,충청남도,천안시 서북구,2023-05,642.0,22.0,246.0,43.0
KR-44,충청남도,공주시,2023-05,546.0,5.0,267.0,6.0
KR-44,충청남도,보령시,2023-05,413.0,19.0,261.0,7.0
KR-44,충청남도,아산시,2023-05,651.0,38.0,301.0,55.0
KR-44,충청남도,서산시,2023-05,597.0,22.0,273.0,8.0
KR-44,충청남도,논산시,2023-05,545.0,0.0,235.0,0.0
KR-44,충청남도,계룡시,2023-05,513.0,0.0,165.0,0.0
KR-44,충청남도,당진시,2023-05,596.0,7.0,287.0,8.0
KR-44,충청남도,금산군,2023-05,543.0,111.0,132.0,0.0
KR-44,충청남도,부여군,2023-05,431.0,0.0,280.0,0.0
KR-44,충청남도,서천군,2023-05,536.0,0.0,152.0,0.0
KR-44,충청남도,청양군,2023-05,587.0,2.0,239.0,0.0
KR-44,충청남도,홍성군,2023-05,604.0,89.0,179.0,178.0
KR-44,충청남도,예산군,2023-05,610.0,55.0,196.0,85.0
KR-44,충청남도,태안군,2023-05,518.0,4.0,166.0,3.0
KR-45,전라북도,전주시 완산구,2023-05,542.0,16.0,50.0,7.0
KR-45,전라북도,전주시 덕진구,2023-05,603.0,1.0,67.0,6.0
KR-45,전라북도,군산시,2023-05,561.0,10.0,298.0,5.0
KR-45,전라북도,익산시,2023-05,519.0,14.0,229.0,35.0
KR-45,전라북도,정읍시,2023-05,555.0,6.0,256.0,4.0
KR-45,전라북도,남원시,2023-05,497.0,42.0,223.0,4.0
KR-45,전라북도,김제시,2023-05,411.0,13.0,206.0,3.0
KR-45,전라북도,완주군,2023-05,575.0,0.0,188.0,0.0
KR-45,전라북도,진안군,2023-05,397.0,0.0,154.0,0.0
KR-45,전라북도,무주군,2023-05,629.0,0.0,206.0,0.0
KR-45,전라북도,장수군,2023-05,567.0,0.0,197.0,0.0
KR-45,전라북도,임실군,2023-05,574.0,0.0,204.0,0.0
KR-45,전라북도,순창군,2023-05,562.0,0.0,135.0,0.0
KR-45,전라북도,고창군,2023-05,530.0,0.0,147.0,0.0
KR-45,전라북도,부안군,2023-05,607.0,0.0,164.0,0.0
KR-46,전라남도,목포시,2023-05,564.0,0.0,225.0,0.0
KR-46,전라남도,여수시,2023-05,520.0,1.0,178.0,1.0
KR-46,전라남도,순천시,2023-05,539.0,0.0,253.0,0.0
KR-46,전라남도,나주시,2023-05,605.0,118.0,146.0,131.0
KR-46,전라남도,광양시,2023-05,426.0,65.0,264.0,11.0
KR-46,전라남도,담양군,2023-05,414.0,0.0,110.0,0.0
KR-46,전라남도,구례군,2023-05,527.0,0.0,182.0,0.0
KR-46,전라남도,고흥군,2023-05,585.0,0.0,225.0,0.0
KR-46,전라남도,보성군,2023-05,618.0,0.0,154.0,0.0
KR-46,전라남도,화순군,2023-05,452.0,0.0,216.0,0.0
KR-46,전라남도,장흥군,2023-05,680.0,0.0,228.0,0.0
KR-46,전라남도,강진군,2023-05,578.0,0.0,142.0,0.0
KR-46,전라남도,해남군,2023-05,633.0,0.0,159.0,0.0
KR-46,전라남도,영암군,2023-05,560.0,12.0,270.0,0.0
KR-46,전라남도,무안군,2023-05,710.0,0.0,176.0,0.0
KR-46,전라남도,함평군,2023-05,725.0,0.0,175.0,0.0
KR-46,전라남도,영광군,2023-05,515.0,0.0,121.0,0.0
KR-46,전라남도,장성군,2023-05,623.0,0.0,116.0,0.0
KR-46,전라남도,완도군,2023-05,567.0,0.0,140.0,0.0
KR-46,전라남도,진도군,2023-05,599.0,0.0,175.0,0.0
KR-47,경상북도,포항시 남구,2023-05,525.0,60.0,156.0,24.0
KR-47,경상북도,포항시 북구,2023-05,566.0,22.0,178.0,9.0
KR-47,경상북도,경주시,2023-05,528.0,7.0,216.0,1.0
KR-47,경상북도,김천시,2023-05,545.0,4.0,169.0,1.0
KR-47,경상북도,안동시,2023-05,526.0,83.0,210.0,20.0
KR-47,경상북도,구미시,2023-05,564.0,1.0,225.0,6.0
KR-47,경상북도,영주시,2023-05,544.0,73.0,192.0,12.0
KR-47,경상북도,영천시,2023-05,499.0,9.0,219.0,2.0
KR-47,경상북도,상주시,2023-05,532.0,28.0,209.0,9.0
KR-47,경상북도,문경시,2023-05,556.0,50.0,171.0,28.0
KR-47,경상북도,경산시,2023-05,581.0,4.0,276.0,1.0
KR-47,경상북도,의성군,2023-05,517.0,0.0,223.0,0.0
KR-47,경상북도,청송군,2023-05,621.0,0.0,134.0,0.0
KR-47,경상북도,영양군,2023-05,550.0,0.0,126.0,0.0
KR-47,경상북도,영덕군,2023-05,656.0,0.0,227.0,0.0
KR-47,경상북도,청도군,2023-05,670.0,0.0,160.0,0.0
KR-47,경상북도,고령군,2023-05,583.0,0.0,180.0,0.0
KR-47,경상북도,성주군,2023-05,745.0,0.0,248.0,0.0
KR-47,경상북도,칠곡군,2023-05,519.0,0.0,212.0,0.0
KR-47,경상북도,예천군,2023-05,660.0,0.0,147.0,0.0
KR-47,경상북도,봉화군,2023-05,643.0,0.0,89.0,0.0
KR-47,경상북도,울진군,2023-05,479.0,0.0,36.0,0.0
KR-48,경상남도,창원시 의창구,2023-05,723.0,0.0,255.0,0.0
KR-48,경상남도,창원시 성산구,2023-05,521.0,2.0,246.0,10.0
KR-48,경상남도,창원시 마산합포구,2023-05,566.0,2.0,230.0,0.0
KR-48,경상남도,창원시 마산회원구,2023-05,589.0,21.0,236.0,14.0
KR-48,경상남도,창원시 진해구,2023-05,584.0,0.0,230.0,0.0
KR-48,경상남도,진주시,2023-05,588.0,22.0,156.0,47.0
KR-48,경상남도,통영시,2023-05,579.0,0.0,190.0,0.0
KR-48,경상남도,사천시,2023-05,535.0,0.0,324.0,0.0
KR-48,경상남도,김해시,2023-05,602.0,23.0,340.0,64.0
KR-48,경상남도,밀양시,2023-05,466.0,0.0,274.0,0.0
KR-48,경상남도,거제시,2023-05,589.0,1.0,176.0,0.0
KR-48,경상남도,양산시,2023-05,568.0,58.0,241.0,134.0
KR-48,경상남도,의령군,2023-05,638.0,0.0,130.0,0.0
KR-48,경상남도,함안군,2023-05,499.0,0.0,231.0,0.0
KR-48,경상남도,창녕군,2023-05,578.0,0.0,211.0,0.0
KR-48,경상남도,고성군,2023-05,501.0,42.0,203.0,0.0
KR-48,경상남도,남해군,2023-05,616.0,0.0,80.0,0.0
KR-48,경상남도,하동군,2023-05,452.0,0.0,193.0,0.0
KR-48,경상남도,산청군,2023-05,580.0,0.0,130.0,0.0
KR-48,경상남도,함양군,2023-05,607.0,0.0,172.0,0.0
KR-48,경상남도,거창군,2023-05,531.0,0.0,166.0,0.0
KR-48,경상남도,합천군,2023-05,590.0,0.0,224.0,0.0
KR-49,제주특별자치도,제주시,2023-05,547.0,0.0,230.0,2.0
KR-49,제주특별자치도,서귀포시,2023-05,593.0,2.0,202.0,8.0
KR-42,강원특별자치도,춘천시,2023-05,553.0,19.0,148.0,28.0
KR-42,강원특별자치도,원주시,2023-05,596.0,4.0,221.0,1.0
KR-42,강원특별자치도,강릉시,2023-05,556.0,23.0,243.0,7.0
KR-42,강원특별자치도,동해시,2023-05,554.0,19.0,225.0,3.0
KR-42,강원특별자치도,태백시,2023-05,555.0,0.0,153.0,0.0
KR-42,강원특별자치도,속초시,2023-05,553.0,6.0,248.0,3.0
KR-42,강원특별자치도,삼척시,2023-05,504.0,0.0,193.0,0.0
KR-42,강원특별자치도,홍천군,2023-05,627.0,0.0,221.0,0.0
KR-42,강원특별자치도,횡성군,2023-05,602.0,0.0,276.0,0.0
KR-42,강원특별자치도,영월군,2023-05,439.0,0.0,225.0,0.0
KR-42,강원특별자치도,평창군,2023-05,417.0,3.0,103.0,0.0
KR-42,강원특별자치도,정선군,2023-05,494.0,0.0,132.0,0.0
KR-42,강원특별자치도,철원군,2023-05,575.0,0.0,169.0,0.0
KR-42,강원특별자치도,화천군,2023-05,654.0,0.0,82.0,0.0
KR-42,강원특별자치도,양구군,2023-05,580.0,0.0,93.0,0.0
KR-42,강원특별자치도,인제군,2023-05,554.0,0.0,131.0,0.0
KR-42,강원특별자치도,고성군,2023-05,526.0,0.0,135.0,0.0
KR-42,강원특별자치도,양양군,2023-05,526.0,0.0,132.0,0.0
KR-11,서울특별시,종로구,2023-06,825.0,0.0,177.0,0.0
KR-11,서울특별시,중구,2023-06,839.0,0.0,233.0,5.0
KR-11,서울특별시,용산구,2023-06,817.0,99.0,164.0,145.0
KR-11,서울특별시,성동구,2023-06,846.0,16.0,217.0,3.0
KR-11,서울특별시,광진구,2023-06,795.0,30.0,210.0,20.0
KR-11,서울특별시,동대문구,2023-06,733.0,13.0,244.0,6.0
KR-11,서울특별시,중랑구,2023-06,715.0,16.0,210.0,46.0
KR-11,서울특별시,성북구,2023-06,804.0,0.0,241.0,14.0
KR-11,서울특별시,강북구,2023-06,739.0,21.0,236.0,18.0
KR-11,서울특별시,도봉구,2023-06,632.0,24.0,195.0,43.0
KR-11,서울특별시,노원구,2023-06,620.0,51.0,163.0,138.0
KR-11,서울특별시,은평구,2023-06,800.0,38.0,240.0,54.0
KR-11,서울특별시,서대문구,2023-06,819.0,19.0,232.0,60.0
KR-11,서울특별시,마포구,2023-06,872.0,34.0,253.0,76.0
KR-11,서울특별시,양천구,2023-06,756.0,45.0,196.0,98.0
KR-11,서울특별시,강서구,2023-06,670.0,49.0,204.0,89.0
KR-11,서울특별시,구로구,2023-06,684.0,11.0,241.0,37.0
KR-11,서울특별시,금천구,2023-06,733.0,14.0,220.0,16.0
KR-11,서울특별시,영등포구,2023-06,737.0,31.0,213.0,44.0
KR-11,서울특별시,동작구,2023-06,750.0,26.0,209.0,60.0
KR-11,서울특별시,관악구,2023-06,678.0,19.0,251.0,16.0
KR-11,서울특별시,서초구,2023-06,896.0,4.0,190.0,132.0
KR-11,서울특별시,강남구,2023-06,771.0,99.0,173.0,127.0
KR-11,서울특별시,송파구,2023-06,751.0,74.0,204.0,165.0
KR-11,서울특별시,강동구,2023-06,847.0,74.0,222.0,107.0
KR-26,부산광역시,중구,2023-06,662.0,0.0,278.0,0.0
KR-26,부산광역시,서구,2023-06,715.0,0.0,234.0,0.0
KR-26,부산광역시,동구,2023-06,752.0,0.0,222.0,0.0
KR-26,부산광역시,영도구,2023-06,511.0,7.0,242.0,12.0
KR-26,부산광역시,부산진구,2023-06,648.0,7.0,249.0,11.0
KR-26,부산광역시,동래구,2023-06,749.0,1.0,256.0,3.0
KR-26,부산광역시,남구,2023-06,705.0,0.0,250.0,0.0
KR-26,부산광역시,북구,2023-06,592.0,2.0,262.0,7.0
KR-26,부산광역시,해운대구,2023-06,714.0,35.0,232.0,83.0
KR-26,부산광역시,사하구,2023-06,549.0,-3.0,254.0,10.0
KR-26,부산광역시,금정구,2023-06,627.0,0.0,246.0,1.0
KR-26,부산광역시,강서구,2023-06,790.0,14.0,246.0,153.0
KR-26,부산광역시,연제구,2023-06,619.0,0.0,246.0,0.0
KR-26,부산광역시,수영구,2023-06,650.0,2.0,224.0,22.0
KR-26,부산광역시,사상구,2023-06,517.0,3.0,267.0,24.0
KR-26,부산광역시,기장군,2023-06,722.0,59.0,262.0,128.0
KR-27,대구광역시,중구,2023-06,814.0,0.0,247.0,6.0
KR-27,대구광역시,동구,2023-06,668.0,13.0,251.0,18.0
KR-27,대구광역시,서구,2023-06,516.0,16.0,208.0,36.0
KR-27,대구광역시,남구,2023-06,628.0,4.0,218.0,5.0
KR-27,대구광역시,북구,2023-06,661.0,-1.0,270.0,10.0
KR-27,대구광역시,수성구,2023-06,642.0,9.0,228.0,20.0
KR-27,대구광역시,달서구,2023-06,651.0,53.0,254.0,99.0
KR-27,대구광역시,달성군,2023-06,713.0,24.0,262.0,43.0
KR-27,대구광역시,군위군,2023-06,605.0,0.0,160.0,0.0
KR-28,인천광역시,중구,2023-06,740.0,32.0,215.0,109.0
KR-28,인천광역시,동구,2023-06,713.0,0.0,251.0,0.0
KR-28,인천광역시,미추홀구,2023-06,704.0,19.0,235.0,50.0
KR-28,인천광역시,연수구,2023-06,788.0,62.0,224.0,139.0
KR-28,인천광역시,남동구,2023-06,700.0,38.0,240.0,98.0
KR-28,인천광역시,부평구,2023-06,630.0,33.0,245.0,95.0
KR-28,인천광역시,계양구,2023-06,631.0,21.0,267.0,75.0
KR-28,인천광역시,서구,2023-06,779.0,44.0,233.0,107.0
KR-28,인천광역시,강화군,2023-06,559.0,0.0,259.0,0.0
KR-28,인천광역시,옹진군,2023-06,4.0,0.0,0.0,0.0
KR-29,광주광역시,동구,2023-06,654.0,0.0,173.0,0.0
KR-29,광주광역시,서구,2023-06,558.0,4.0,184.0,8.0
KR-29,광주광역시,남구,2023-06,555.0,0.0,182.0,0.0
KR-29,광주광역시,북구,2023-06,571.0,10.0,195.0,19.0
KR-29,광주광역시,광산구,2023-06,663.0,37.0,215.0,53.0
KR-30,대전광역시,동구,2023-06,613.0,11.0,244.0,20.0
KR-30,대전광역시,중구,2023-06,601.0,5.0,225.0,59.0
KR-30,대전광역시,서구,2023-06,583.0,38.0,236.0,112.0
KR-30,대전광역시,유성구,2023-06,681.0,38.0,220.0,99.0
KR-30,대전광역시,대덕구,2023-06,604.0,-5.0,240.0,63.0
KR-31,울산광역시,중구,2023-06,642.0,2.0,275.0,0.0
KR-31,울산광역시,남구,2023-06,597.0,7.0,264.0,5.0
KR-31,울산광역시,동구,2023-06,518.0,2.0,263.0,3.0
KR-31,울산광역시,북구,2023-06,665.0,0.0,275.0,0.0
KR-31,울산광역시,울주군,2023-06,624.0,0.0,276.0,0.0
KR-50,세종특별자치시,,2023-06,777.0,86.0,291.0,178.0
KR-41,경기도,수원시 장안구,2023-06,726.0,69.0,244.0,137.0
KR-41,경기도,수원시 권선구,2023-06,716.0,60.0,234.0,107.0
KR-41,경기도,수원시 팔달구,2023-06,807.0,72.0,226.0,103.0
KR-41,경기도,수원시 영통구,2023-06,741.0,66.0,231.0,189.0
KR-41,경기도,성남시 수정구,2023-06,797.0,81.0,173.0,138.0
KR-41,경기도,성남시 중원구,2023-06,747.0,43.0,197.0,113.0
KR-41,경기도,성남시 분당구,2023-06,618.0,66.0,169.0,171.0
KR-41,경기도,의정부시,2023-06,756.0,24.0,292.0,51.0
KR-41,경기도,안양시 만안구,2023-06,795.0,25.0,241.0,63.0
KR-41,경기도,안양시 동안구,2023-06,720.0,69.0,241.0,143.0
KR-41,경기도,부천시 원미구 ,2023-06,687.0,69.0,210.0,147.0
KR-41,경기도,부천시 소사구 ,2023-06,793.0,36.0,205.0,88.0
KR-41,경기도,부천시 오정구 ,2023-06,665.0,37.0,252.0,100.0
KR-41,경기도,광명시,2023-06,768.0,33.0,229.0,138.0
KR-41,경기도,평택시,2023-06,779.0,35.0,272.0,82.0
KR-41,경기도,동두천시,2023-06,604.0,0.0,291.0,0.0
KR-41,경기도,안산시 상록구,2023-06,628.0,72.0,185.0,109.0
KR-41,경기도,안산시 단원구,2023-06,682.0,54.0,211.0,130.0
KR-41,경기도,고양시 덕양구,2023-06,710.0,72.0,247.0,157.0
KR-41,경기도,고양시 일산동구,2023-06,727.0,61.0,224.0,173.0
KR-41,경기도,고양시 일산서구,2023-06,640.0,65.0,233.0,149.0
KR-41,경기도,과천시,2023-06,873.0,103.0,225.0,177.0
KR-41,경기도,구리시,2023-06,725.0,20.0,285.0,46.0
KR-41,경기도,남양주시,2023-06,734.0,26.0,294.0,46.0
KR-41,경기도,오산시,2023-06,727.0,55.0,270.0,125.0
KR-41,경기도,시흥시,2023-06,758.0,47.0,286.0,74.0
KR-41,경기도,군포시,2023-06,632.0,71.0,262.0,130.0
KR-41,경기도,의왕시,2023-06,729.0,47.0,326.0,94.0
KR-41,경기도,하남시,2023-06,862.0,81.0,204.0,127.0
KR-41,경기도,용인시 처인구,2023-06,733.0,0.0,224.0,0.0
KR-41,경기도,용인시 기흥구,2023-06,675.0,72.0,218.0,140.0
KR-41,경기도,용인시 수지구,2023-06,654.0,72.0,204.0,169.0
KR-41,경기도,파주시,2023-06,728.0,40.0,316.0,106.0
KR-41,경기도,이천시,2023-06,776.0,5.0,330.0,14.0
KR-41,경기도,안성시,2023-06,691.0,0.0,317.0,0.0
KR-41,경기도,김포시,2023-06,788.0,47.0,276.0,101.0
KR-41,경기도,화성시,2023-06,805.0,67.0,292.0,160.0
KR-41,경기도,광주시,2023-06,755.0,0.0,236.0,0.0
KR-41,경기도,양주시,2023-06,767.0,47.0,317.0,100.0
KR-41,경기도,포천시,2023-06,661.0,0.0,324.0,0.0
KR-41,경기도,여주시,2023-06,640.0,0.0,157.0,0.0
KR-41,경기도,연천군,2023-06,723.0,0.0,174.0,0.0
KR-41,경기도,가평군,2023-06,699.0,0.0,289.0,0.0
KR-41,경기도,양평군,2023-06,709.0,0.0,304.0,0.0
KR-43,충청북도,청주시 상당구,2023-06,687.0,41.0,393.0,125.0
KR-43,충청북도,청주시 서원구,2023-06,627.0,55.0,373.0,166.0
KR-43,충청북도,청주시 흥덕구,2023-06,682.0,46.0,353.0,93.0
KR-43,충청북도,청주시 청원구,2023-06,695.0,2.0,348.0,0.0
KR-43,충청북도,충주시,2023-06,553.0,5.0,320.0,4.0
KR-43,충청북도,제천시,2023-06,509.0,9.0,301.0,13.0
KR-43,충청북도,보은군,2023-06,589.0,0.0,99.0,0.0
KR-43,충청북도,옥천군,2023-06,601.0,0.0,211.0,0.0
KR-43,충청북도,영동군,2023-06,511.0,0.0,239.0,0.0
KR-43,충청북도,증평군,2023-06,653.0,4.0,314.0,2.0
KR-43,충청북도,진천군,2023-06,672.0,0.0,155.0,0.0
KR-43,충청북도,괴산군,2023-06,640.0,0.0,193.0,0.0
KR-43,충청북도,음성군,2023-06,647.0,6.0,155.0,4.0
KR-43,충청북도,단양군,2023-06,532.0,0.0,219.0,0.0
KR-44,충청남도,천안시 동남구,2023-06,699.0,9.0,253.0,25.0
KR-44,충청남도,천안시 서북구,2023-06,728.0,16.0,253.0,34.0
KR-44,충청남도,공주시,2023-06,594.0,0.0,272.0,3.0
KR-44,충청남도,보령시,2023-06,478.0,11.0,284.0,6.0
KR-44,충청남도,아산시,2023-06,750.0,27.0,306.0,46.0
KR-44,충청남도,서산시,2023-06,633.0,22.0,274.0,7.0
KR-44,충청남도,논산시,2023-06,585.0,0.0,239.0,0.0
KR-44,충청남도,계룡시,2023-06,569.0,0.0,169.0,0.0
KR-44,충청남도,당진시,2023-06,661.0,5.0,297.0,6.0
KR-44,충청남도,금산군,2023-06,628.0,115.0,142.0,0.0
KR-44,충청남도,부여군,2023-06,464.0,0.0,287.0,0.0
KR-44,충청남도,서천군,2023-06,572.0,0.0,141.0,0.0
KR-44,충청남도,청양군,2023-06,635.0,0.0,213.0,0.0
KR-44,충청남도,홍성군,2023-06,654.0,50.0,192.0,140.0
KR-44,충청남도,예산군,2023-06,654.0,37.0,203.0,70.0
KR-44,충청남도,태안군,2023-06,660.0,4.0,170.0,2.0
KR-45,전라북도,전주시 완산구,2023-06,581.0,11.0,51.0,6.0
KR-45,전라북도,전주시 덕진구,2023-06,658.0,1.0,72.0,6.0
KR-45,전라북도,군산시,2023-06,608.0,2.0,318.0,5.0
KR-45,전라북도,익산시,2023-06,567.0,8.0,242.0,28.0
KR-45,전라북도,정읍시,2023-06,571.0,4.0,243.0,4.0
KR-45,전라북도,남원시,2023-06,524.0,21.0,239.0,4.0
KR-45,전라북도,김제시,2023-06,462.0,4.0,258.0,2.0
KR-45,전라북도,완주군,2023-06,645.0,0.0,191.0,0.0
KR-45,전라북도,진안군,2023-06,415.0,0.0,164.0,0.0
KR-45,전라북도,무주군,2023-06,664.0,0.0,218.0,0.0
KR-45,전라북도,장수군,2023-06,595.0,0.0,200.0,0.0
KR-45,전라북도,임실군,2023-06,587.0,0.0,220.0,0.0
KR-45,전라북도,순창군,2023-06,633.0,0.0,145.0,0.0
KR-45,전라북도,고창군,2023-06,566.0,0.0,153.0,0.0
KR-45,전라북도,부안군,2023-06,668.0,0.0,184.0,0.0
KR-46,전라남도,목포시,2023-06,590.0,0.0,236.0,0.0
KR-46,전라남도,여수시,2023-06,562.0,1.0,189.0,1.0
KR-46,전라남도,순천시,2023-06,589.0,0.0,266.0,0.0
KR-46,전라남도,나주시,2023-06,660.0,79.0,156.0,107.0
KR-46,전라남도,광양시,2023-06,470.0,54.0,274.0,10.0
KR-46,전라남도,담양군,2023-06,450.0,0.0,109.0,0.0
KR-46,전라남도,구례군,2023-06,556.0,0.0,200.0,0.0
KR-46,전라남도,고흥군,2023-06,616.0,0.0,250.0,0.0
KR-46,전라남도,보성군,2023-06,659.0,0.0,156.0,0.0
KR-46,전라남도,화순군,2023-06,484.0,0.0,222.0,0.0
KR-46,전라남도,장흥군,2023-06,738.0,0.0,226.0,0.0
KR-46,전라남도,강진군,2023-06,647.0,0.0,137.0,0.0
KR-46,전라남도,해남군,2023-06,701.0,0.0,163.0,0.0
KR-46,전라남도,영암군,2023-06,606.0,13.0,270.0,0.0
KR-46,전라남도,무안군,2023-06,780.0,0.0,182.0,0.0
KR-46,전라남도,함평군,2023-06,784.0,0.0,193.0,0.0
KR-46,전라남도,영광군,2023-06,558.0,0.0,130.0,0.0
KR-46,전라남도,장성군,2023-06,778.0,0.0,120.0,0.0
KR-46,전라남도,완도군,2023-06,613.0,0.0,159.0,0.0
KR-46,전라남도,진도군,2023-06,655.0,0.0,165.0,0.0
KR-47,경상북도,포항시 남구,2023-06,591.0,28.0,160.0,23.0
KR-47,경상북도,포항시 북구,2023-06,618.0,10.0,180.0,7.0
KR-47,경상북도,경주시,2023-06,572.0,3.0,220.0,2.0
KR-47,경상북도,김천시,2023-06,596.0,2.0,166.0,1.0
KR-47,경상북도,안동시,2023-06,561.0,36.0,216.0,17.0
KR-47,경상북도,구미시,2023-06,626.0,0.0,235.0,4.0
KR-47,경상북도,영주시,2023-06,563.0,27.0,190.0,11.0
KR-47,경상북도,영천시,2023-06,552.0,3.0,233.0,2.0
KR-47,경상북도,상주시,2023-06,555.0,12.0,210.0,8.0
KR-47,경상북도,문경시,2023-06,602.0,8.0,183.0,25.0
KR-47,경상북도,경산시,2023-06,635.0,2.0,283.0,1.0
KR-47,경상북도,의성군,2023-06,538.0,0.0,226.0,0.0
KR-47,경상북도,청송군,2023-06,641.0,0.0,132.0,0.0
KR-47,경상북도,영양군,2023-06,550.0,0.0,140.0,0.0
KR-47,경상북도,영덕군,2023-06,699.0,0.0,214.0,0.0
KR-47,경상북도,청도군,2023-06,699.0,0.0,172.0,0.0
KR-47,경상북도,고령군,2023-06,643.0,0.0,189.0,0.0
KR-47,경상북도,성주군,2023-06,835.0,0.0,283.0,0.0
KR-47,경상북도,칠곡군,2023-06,591.0,0.0,228.0,1.0
KR-47,경상북도,예천군,2023-06,714.0,0.0,151.0,0.0
KR-47,경상북도,봉화군,2023-06,720.0,0.0,93.0,0.0
KR-47,경상북도,울진군,2023-06,506.0,0.0,33.0,0.0
KR-48,경상남도,창원시 의창구,2023-06,816.0,0.0,262.0,0.0
KR-48,경상남도,창원시 성산구,2023-06,579.0,2.0,255.0,7.0
KR-48,경상남도,창원시 마산합포구,2023-06,604.0,1.0,238.0,0.0
KR-48,경상남도,창원시 마산회원구,2023-06,632.0,8.0,259.0,10.0
KR-48,경상남도,창원시 진해구,2023-06,614.0,0.0,234.0,0.0
KR-48,경상남도,진주시,2023-06,638.0,9.0,160.0,35.0
KR-48,경상남도,통영시,2023-06,623.0,0.0,192.0,0.0
KR-48,경상남도,사천시,2023-06,596.0,0.0,317.0,0.0
KR-48,경상남도,김해시,2023-06,658.0,13.0,362.0,45.0
KR-48,경상남도,밀양시,2023-06,519.0,0.0,302.0,0.0
KR-48,경상남도,거제시,2023-06,640.0,0.0,173.0,0.0
KR-48,경상남도,양산시,2023-06,617.0,29.0,245.0,108.0
KR-48,경상남도,의령군,2023-06,707.0,0.0,139.0,0.0
KR-48,경상남도,함안군,2023-06,558.0,0.0,228.0,0.0
KR-48,경상남도,창녕군,2023-06,618.0,0.0,220.0,0.0
KR-48,경상남도,고성군,2023-06,540.0,25.0,195.0,0.0
KR-48,경상남도,남해군,2023-06,698.0,0.0,82.0,0.0
KR-48,경상남도,하동군,2023-06,485.0,0.0,208.0,0.0
KR-48,경상남도,산청군,2023-06,600.0,0.0,146.0,0.0
KR-48,경상남도,함양군,2023-06,625.0,0.0,178.0,0.0
KR-48,경상남도,거창군,2023-06,567.0,0.0,181.0,0.0
KR-48,경상남도,합천군,2023-06,653.0,0.0,243.0,0.0
KR-49,제주특별자치도,제주시,2023-06,605.0,0.0,234.0,2.0
KR-49,제주특별자치도,서귀포시,2023-06,679.0,1.0,201.0,7.0
KR-42,강원특별자치도,춘천시,2023-06,600.0,13.0,156.0,22.0
KR-42,강원특별자치도,원주시,2023-06,674.0,2.0,234.0,1.0
KR-42,강원특별자치도,강릉시,2023-06,595.0,15.0,255.0,6.0
KR-42,강원특별자치도,동해시,2023-06,594.0,7.0,231.0,3.0
KR-42,강원특별자치도,태백시,2023-06,533.0,0.0,157.0,0.0
KR-42,강원특별자치도,속초시,2023-06,582.0,1.0,249.0,3.0
KR-42,강원특별자치도,삼척시,2023-06,560.0,0.0,221.0,0.0
