metro,city,year_month,house_count,power_use,bill
충청남도,천안시,2021-11,361310,216.4,22920
충청남도,서천군,2021-11,34693,167.06,19836
충청남도,태안군,2021-11,39329,169.71,21061
충청남도,예산군,2021-11,48832,186.08,21102
충청남도,서산시,2021-11,110189,200.92,21581
충청남도,계룡시,2021-11,20451,238.85,25197
충청남도,홍성군,2021-11,60625,204.98,22601
충청남도,천안시 서북구,2021-11,3,30.0,3512
충청남도,논산시,2021-11,72960,177.21,19713
충청남도,아산시,2021-11,190280,204.8,21529
전라북도,군산시,2021-11,154981,203.55,21307
전라북도,순창군,2021-11,16302,169.46,19618
전라북도,부안군,2021-11,30965,170.2,20861
전라북도,김제시,2021-11,49905,170.17,19892
전라북도,진안군,2021-11,15901,155.97,18981
전라북도,정읍시,2021-11,66470,182.54,20513
전라북도,남원시,2021-11,49609,178.6,20330
전라북도,임실군,2021-11,17868,144.47,18190
전라북도,전주시,2021-11,356148,224.75,24103
전라북도,익산시,2021-11,157836,200.27,21314
전라북도,완주군,2021-11,53890,182.42,20532
전라북도,장수군,2021-11,14094,161.36,19631
전라북도,고창군,2021-11,34380,171.84,20367
전라북도,무주군,2021-11,15927,167.34,20177
전라남도,구례군,2021-11,16225,169.33,20016
전라남도,해남군,2021-11,40794,176.96,21081
전라남도,나주시,2021-11,71591,196.19,20911
전라남도,광양시,2021-11,83098,198.78,21134
전라남도,장흥군,2021-11,23612,165.85,19235
전라남도,장성군,2021-11,25380,166.03,19371
전라남도,강진군,2021-11,22413,164.77,18821
전라남도,무안군,2021-11,52175,207.68,23592
전라남도,함평군,2021-11,19292,158.48,18981
전라남도,영광군,2021-11,31102,178.2,20951
전라남도,순천시,2021-11,150311,219.4,24172
전라남도,보성군,2021-11,26156,164.18,18748
전라남도,완도군,2021-11,29910,171.15,21036
전라남도,고흥군,2021-11,43996,161.11,19480
전라남도,화순군,2021-11,37628,179.16,19425
전라남도,영암군,2021-11,37846,162.24,17490
전라남도,진도군,2021-11,19970,166.07,19675
전라남도,목포시,2021-11,125156,214.53,22607
전라남도,여수시,2021-11,157019,201.7,22158
전라남도,담양군,2021-11,25104,168.22,21793
전라남도,곡성군,2021-11,18199,157.2,18983
전라남도,신안군,2021-11,22947,140.31,18666
경상북도,울진군,2021-11,35784,181.15,20866
경상북도,김천시,2021-11,84102,192.49,20089
경상북도,구미시,2021-11,238830,201.34,20767
경상북도,청도군,2021-11,27500,163.37,19262
경상북도,울릉군,2021-11,5010,155.12,17568
경상북도,칠곡군,2021-11,71553,183.51,19768
경상북도,군위군,2021-11,15219,147.61,17857
경상북도,의성군,2021-11,34213,158.11,17774
경상북도,경산시,2021-11,171884,191.67,19659
경상북도,고령군,2021-11,18764,166.63,19041
경상북도,경주시,2021-11,167140,189.09,20569
경상북도,영주시,2021-11,63033,190.28,21135
경상북도,포항시 북구,2021-11,147913,217.33,22593
경상북도,안동시,2021-11,100510,187.93,19769
경상북도,영천시,2021-11,60407,182.73,19365
경상북도,문경시,2021-11,42455,181.9,20999
경상북도,청송군,2021-11,17175,166.41,19497
경상북도,성주군,2021-11,25457,158.78,19003
경상북도,상주시,2021-11,61058,173.77,19148
경상북도,영양군,2021-11,11673,161.16,19185
경상북도,영덕군,2021-11,24766,155.23,18623
경상북도,예천군,2021-11,36877,192.33,20847
경상북도,봉화군,2021-11,20852,163.73,19018
경상북도,포항시 남구,2021-11,136843,195.94,20596
경상남도,진주시,2021-11,203367,207.0,22458
경상남도,거창군,2021-11,37612,176.61,20436
경상남도,합천군,2021-11,31223,144.93,17313
경상남도,통영시,2021-11,75766,192.46,21015
경상남도,하동군,2021-11,29097,148.87,18383
경상남도,창원시 진해구,2021-11,1,32.0,3669
경상남도,밀양시,2021-11,67632,178.29,20509
경상남도,의령군,2021-11,19305,145.39,17350
경상남도,산청군,2021-11,23453,150.25,18284
경상남도,김해시,2021-11,271818,227.19,23675
경상남도,함양군,2021-11,25864,166.62,19102
경상남도,사천시,2021-11,68661,182.71,20186
경상남도,창원시 의창구,2021-11,2,156.0,15114
경상남도,창원시,2021-11,543907,215.67,23258
경상남도,거제시,2021-11,143699,201.64,22005
경상남도,함안군,2021-11,37878,184.95,21068
경상남도,양산시,2021-11,182267,233.07,23981
경상남도,고성군,2021-11,34776,159.32,18700
경상남도,창녕군,2021-11,39288,165.78,19076
경상남도,남해군,2021-11,29248,140.08,18690
제주특별자치도,제주시,2021-11,264847,201.59,23235
제주특별자치도,서귀포시,2021-11,103993,191.93,22788
세종특별자치시, ,2021-11,184935,253.33,27294
서울특별시,성북구,2021-12,214356,232.53,25988
서울특별시,은평구,2021-12,228601,231.87,26096
서울특별시,서대문구,2021-12,160925,225.35,25407
서울특별시,구로구,2021-12,209365,222.36,23743
서울특별시,중구,2021-12,74610,211.31,23957
서울특별시,용산구,2021-12,125667,230.19,29229
서울특별시,서초구,2021-12,182108,268.53,34670
서울특별시,양천구,2021-12,192167,251.64,27843
서울특별시,도봉구,2021-12,149173,236.74,24836
서울특별시,종로구,2021-12,88274,202.36,24721
서울특별시,강남구,2021-12,262480,257.98,32095
서울특별시,강동구,2021-12,210720,233.44,26126
서울특별시,중랑구,2021-12,198146,212.84,22744
서울특별시,동작구,2021-12,203107,206.46,22798
서울특별시,금천구,2021-12,133171,203.11,21452
서울특별시,마포구,2021-12,195859,222.42,24689
서울특별시,강서구,2021-12,287463,215.42,23111
서울특별시,영등포구,2021-12,213905,213.7,23340
서울특별시,동대문구,2021-12,191544,209.99,22317
서울특별시,관악구,2021-12,303507,175.72,18245
서울특별시,송파구,2021-12,288732,250.87,29028
서울특별시,노원구,2021-12,225768,245.84,24659
서울특별시,강북구,2021-12,157728,208.37,22145
서울특별시,성동구,2021-12,140982,241.43,26616
서울특별시,광진구,2021-12,187599,199.24,22360
부산광역시,서구,2021-12,63627,196.92,21121
부산광역시,동구,2021-12,55609,188.56,19765
부산광역시,해운대구,2021-12,191684,254.26,28086
부산광역시,연제구,2021-12,104010,237.84,25641
부산광역시,영도구,2021-12,65107,197.9,20332
부산광역시,부산진구,2021-12,199969,218.07,22801
부산광역시,북구,2021-12,133244,246.11,25348
부산광역시,중구,2021-12,32656,151.36,15579
부산광역시,강서구,2021-12,70713,248.81,27734
부산광역시,사상구,2021-12,108304,222.49,22678
부산광역시,동래구,2021-12,133517,232.4,25458
부산광역시,사하구,2021-12,159984,220.44,22846
부산광역시,기장군,2021-12,54367,226.74,25324
부산광역시,남구,2021-12,137108,232.72,25580
부산광역시,금정구,2021-12,129058,212.58,23107
부산광역시,수영구,2021-12,99613,216.94,23493
대구광역시,북구,2021-12,217700,236.08,24737
대구광역시,수성구,2021-12,195431,255.42,28960
대구광역시,중구,2021-12,52368,189.04,20610
대구광역시,동구,2021-12,180346,224.13,24036
대구광역시,달성군,2021-12,121486,244.18,25582
대구광역시,서구,2021-12,92158,201.22,22334
대구광역시,남구,2021-12,88449,194.75,21400
대구광역시,달서구,2021-12,271834,236.21,24713
인천광역시,중구,2021-12,85538,218.2,24251
인천광역시,남동구,2021-12,249067,243.72,26284
인천광역시,연수구,2021-12,173855,277.2,32009
인천광역시,서구,2021-12,263878,247.66,28491
인천광역시,부평구,2021-12,236947,237.12,25291
인천광역시,동구,2021-12,31216,234.26,24911
인천광역시,강화군,2021-12,42447,187.59,25146
인천광역시,계양구,2021-12,135528,240.6,25853
인천광역시,옹진군,2021-12,14174,166.61,21232
인천광역시,미추홀구,2021-12,225733,210.7,22959
광주광역시,동구,2021-12,67318,208.26,22989
광주광역시,남구,2021-12,110139,240.03,26607
광주광역시,광산구,2021-12,202933,236.52,24984
광주광역시,서구,2021-12,156227,226.56,23998
광주광역시,북구,2021-12,233902,221.66,23611
대전광역시,유성구,2021-12,181656,227.83,24268
대전광역시,동구,2021-12,135490,196.79,20490
대전광역시,서구,2021-12,254047,213.0,21906
대전광역시,대덕구,2021-12,96711,206.01,21482
대전광역시,중구,2021-12,122498,218.81,23407
울산광역시,북구,2021-12,98952,258.28,27187
울산광역시,동구,2021-12,79460,217.69,23117
울산광역시,중구,2021-12,109160,229.95,25506
울산광역시,남구,2021-12,167378,223.19,24232
울산광역시,울주군,2021-12,124193,213.78,23435
경기도,남양주시,2021-12,317163,274.52,31211
경기도,광주시,2021-12,185200,255.8,30858
경기도,포천시,2021-12,82701,211.21,24842
경기도,안성시,2021-12,115455,209.9,22838
경기도,성남시 분당구,2021-12,198051,284.96,33448
경기도,부천시,2021-12,383317,241.78,27136
경기도,시흥시,2021-12,267896,235.6,25150
경기도,김포시,2021-12,211092,288.25,33104
경기도,안산시 단원구,2021-12,173658,219.17,23474
경기도,안양시 동안구,2021-12,128129,266.01,30268
경기도,고양시,2021-12,1,29.0,3381
경기도,구리시,2021-12,85080,263.75,28728
경기도,하남시,2021-12,141737,262.96,29643
경기도,부천시 남구,2021-12,1,122.0,11628
경기도,고양시 일산동구,2021-12,134579,273.71,32585
경기도,용인시 기흥구,2021-12,177929,294.09,33993
경기도,의정부시,2021-12,220734,245.9,25886
경기도,동두천시,2021-12,50110,233.5,25304
경기도,오산시,2021-12,124218,231.21,24432
경기도,성남시 수정구,2021-12,123440,216.85,24232
경기도,수원시 팔달구,2021-12,108024,206.62,22540
경기도,안산시 상록구,2021-12,184976,214.03,23547
경기도,파주시,2021-12,225873,256.93,29693
경기도,수원시 장안구,2021-12,130054,232.74,26029
경기도,수원시 권선구,2021-12,180373,243.46,26630
경기도,안양시 만안구,2021-12,110899,240.74,26283
경기도,군포시,2021-12,119957,249.32,26425
경기도,양주시,2021-12,112754,261.65,29240
경기도,화성시,2021-12,433994,254.77,28563
경기도,가평군,2021-12,39424,201.12,25251
경기도,고양시 일산서구,2021-12,118513,293.12,33667
경기도,의왕시,2021-12,67241,275.6,31134
경기도,여주시,2021-12,65011,209.31,25037
경기도,성남시 중원구,2021-12,107656,211.76,23174
경기도,고양시 덕양구,2021-12,184020,246.9,27259
경기도,광명시,2021-12,111286,259.05,27940
경기도,평택시,2021-12,338411,220.66,24177
경기도,과천시,2021-12,29283,244.62,30138
경기도,연천군,2021-12,26906,184.39,22451
경기도,양평군,2021-12,70919,219.59,29284
경기도,이천시,2021-12,118740,223.84,25713
경기도,용인시 처인구,2021-12,132421,235.05,27588
경기도,수원시 영통구,2021-12,165019,258.13,28964
경기도,용인시 수지구,2021-12,141086,316.81,37789
강원도,고성군,2021-12,18766,183.46,22586
강원도,원주시,2021-12,206617,221.8,23830
강원도,동해시,2021-12,53244,212.94,22630
강원도,태백시,2021-12,24350,210.44,23409
강원도,강릉시,2021-12,128613,210.92,23797
강원도,속초시,2021-12,49238,227.88,24513
강원도,철원군,2021-12,24460,205.89,26204
강원도,춘천시,2021-12,161464,223.22,24658
강원도,삼척시,2021-12,44279,178.46,20310
강원도,홍천군,2021-12,44613,191.39,23001
강원도,영월군,2021-12,25340,187.25,22325
강원도,정선군,2021-12,23834,194.34,23153
강원도,화천군,2021-12,14545,188.44,22809
강원도,인제군,2021-12,21356,180.59,22299
강원도,평창군,2021-12,32324,182.0,22032
강원도,횡성군,2021-12,31358,190.19,22892
강원도,양구군,2021-12,13135,190.43,23007
강원도,양양군,2021-12,20561,187.59,22061
충청북도,음성군,2021-12,64179,193.99,21605
충청북도,청주시,2021-12,483258,213.72,23399
충청북도,영동군,2021-12,30387,175.62,21001
충청북도,괴산군,2021-12,25077,180.06,23531
충청북도,보은군,2021-12,21665,178.19,21894
충청북도,진천군,2021-12,55503,205.63,22602
충청북도,단양군,2021-12,19160,179.01,22391
충청북도,옥천군,2021-12,30320,192.52,22637
충청북도,충주시,2021-12,134539,199.76,22253
충청북도,제천시,2021-12,77857,209.78,23595
충청북도,증평군,2021-12,24952,175.54,19074
충청남도,천안시,2021-12,361507,220.78,23704
충청남도,당진시,2021-12,114755,201.5,23050
충청남도,보령시,2021-12,60630,203.28,23219
충청남도,계룡시,2021-12,21341,240.74,25968
충청남도,공주시,2021-12,64061,194.03,22197
충청남도,금산군,2021-12,34089,170.86,20728
충청남도,논산시,2021-12,72990,187.51,21352
충청남도,부여군,2021-12,38994,191.24,22631
충청남도,태안군,2021-12,39483,179.11,22009
충청남도,아산시,2021-12,189857,213.62,22924
충청남도,서천군,2021-12,34705,177.52,21094
충청남도,서산시,2021-12,110302,210.93,23174
충청남도,예산군,2021-12,49098,196.63,22811
충청남도,천안시 서북구,2021-12,3,89.67,9067
충청남도,청양군,2021-12,19470,178.44,21683
충청남도,홍성군,2021-12,60707,214.36,24092
전라북도,정읍시,2021-12,66535,191.99,21619
전라북도,순창군,2021-12,16304,179.55,21022
전라북도,익산시,2021-12,157813,208.78,22604
전라북도,진안군,2021-12,15975,164.88,19850
전라북도,무주군,2021-12,15960,175.25,20933
전라북도,군산시,2021-12,154952,213.04,22643
전라북도,장수군,2021-12,14116,170.29,20489
전라북도,임실군,2021-12,17892,155.01,18974
전라북도,고창군,2021-12,34432,182.88,22179
전라북도,전주시,2021-12,356159,231.07,25154
전라북도,김제시,2021-12,49969,184.15,21693
전라북도,부안군,2021-12,30970,183.41,22085
전라북도,남원시,2021-12,49641,190.15,21900
전라북도,완주군,2021-12,53974,194.04,21889
전라남도,해남군,2021-12,40866,187.71,23094
전라남도,장성군,2021-12,25393,178.09,21312
전라남도,광양시,2021-12,83706,206.5,22452
전라남도,담양군,2021-12,25138,183.32,23882
전라남도,함평군,2021-12,19316,168.41,20491
전라남도,화순군,2021-12,37692,187.17,20535
전라남도,영암군,2021-12,37822,170.88,18765
전라남도,신안군,2021-12,22977,148.41,19563
전라남도,나주시,2021-12,71658,206.52,22549
전라남도,고흥군,2021-12,44231,170.0,20546
전라남도,보성군,2021-12,26194,173.74,20271
전라남도,목포시,2021-12,125217,221.16,23785
전라남도,여수시,2021-12,157383,209.68,23245
전라남도,구례군,2021-12,16271,180.4,21775
전라남도,장흥군,2021-12,23609,174.52,20555
전라남도,진도군,2021-12,19991,175.99,21241
전라남도,강진군,2021-12,22446,173.3,20159
전라남도,순천시,2021-12,151024,223.22,24628
전라남도,곡성군,2021-12,18232,170.72,20964
전라남도,무안군,2021-12,52184,221.03,26063
전라남도,영광군,2021-12,31159,188.67,22558
전라남도,완도군,2021-12,30047,179.94,22160
경상북도,영천시,2021-12,60167,191.03,21003
경상북도,봉화군,2021-12,20824,168.47,20000
경상북도,울진군,2021-12,35465,189.84,22891
경상북도,안동시,2021-12,99907,197.25,21517
경상북도,상주시,2021-12,60849,182.28,20779
경상북도,군위군,2021-12,15191,154.52,19114
경상북도,영덕군,2021-12,24651,164.45,20583
경상북도,청송군,2021-12,17132,170.97,20557
경상북도,고령군,2021-12,18743,177.64,20870
경상북도,칠곡군,2021-12,71367,190.8,20860
경상북도,포항시,2021-12,283170,214.64,23301
경상북도,경주시,2021-12,165800,198.45,22520
경상북도,김천시,2021-12,83769,199.14,21317
경상북도,울릉군,2021-12,4979,168.67,21681
경상북도,구미시,2021-12,238061,207.82,21973
경상북도,문경시,2021-12,42282,191.49,22818
경상북도,영주시,2021-12,62565,202.32,22911
경상북도,경산시,2021-12,171423,196.98,20571
경상북도,청도군,2021-12,27469,172.28,21059
