ISO_CODE,metro,city,year_month,house_count,power_use,bill,total_usage
KR-44,충청남도,홍성군,2021-08,60392,296.04,35465,17878447.68
KR-44,충청남도,논산시,2021-08,72388,260.4,30832,18849835.2
KR-44,충청남도,금산군,2021-08,33212,197.4,23006,6556048.8
KR-44,충청남도,계룡시,2021-08,20425,330.06,36258,6741475.5
KR-44,충청남도,청양군,2021-08,19356,204.52,24048,3958689.12
KR-44,충청남도,예산군,2021-08,48679,256.07,30118,12465231.53
KR-45,전라북도,장수군,2021-08,14000,176.31,19596,2468340.0
KR-45,전라북도,고창군,2021-08,34175,222.99,26394,7620683.25
KR-45,전라북도,군산시,2021-08,154670,305.07,35010,47185176.9
KR-45,전라북도,정읍시,2021-08,66216,249.35,28321,16510959.6
KR-45,전라북도,진안군,2021-08,15716,171.82,19420,2700323.12
KR-45,전라북도,임실군,2021-08,17804,168.53,20318,3000508.12
KR-45,전라북도,부안군,2021-08,30916,234.79,28982,7258767.64
KR-45,전라북도,남원시,2021-08,49493,223.29,24659,11051291.97
KR-45,전라북도,김제시,2021-08,49785,229.26,27178,11413709.1
KR-45,전라북도,완주군,2021-08,53246,251.32,28564,13381784.72
KR-45,전라북도,순창군,2021-08,16266,209.96,23895,3415209.36
KR-45,전라북도,익산시,2021-08,157456,290.29,32738,45707902.24
KR-45,전라북도,무주군,2021-08,15830,191.02,21308,3023846.6
KR-45,전라북도,전주시,2021-08,354584,324.86,37644,115190158.24
KR-46,전라남도,순천시,2021-08,149009,323.54,38585,48210371.86
KR-46,전라남도,광양시,2021-08,83065,295.96,34368,24583917.4
KR-46,전라남도,담양군,2021-08,24938,220.81,28286,5506559.78
KR-46,전라남도,영암군,2021-08,37740,220.92,23182,8337520.8
KR-46,전라남도,해남군,2021-08,40593,225.26,26284,9143979.18
KR-46,전라남도,함평군,2021-08,19130,200.04,23113,3826765.2
KR-46,전라남도,여수시,2021-08,156303,298.58,35242,46668949.74
KR-46,전라남도,장흥군,2021-08,23532,215.84,25009,5079146.88
KR-46,전라남도,장성군,2021-08,25238,217.85,25482,5498098.3
KR-46,전라남도,목포시,2021-08,124383,314.27,35848,39089845.41
KR-46,전라남도,곡성군,2021-08,18121,195.43,22872,3541387.03
KR-46,전라남도,보성군,2021-08,26032,208.08,23434,5416738.56
KR-46,전라남도,구례군,2021-08,16137,220.15,25766,3552560.55
KR-46,전라남도,고흥군,2021-08,43826,216.58,26129,9491835.08
KR-46,전라남도,강진군,2021-08,22280,211.95,24302,4722246.0
KR-46,전라남도,무안군,2021-08,52095,291.77,35588,15199758.15
KR-46,전라남도,영광군,2021-08,31048,233.93,27843,7263058.64
KR-46,전라남도,진도군,2021-08,19919,218.36,26274,4349512.84
KR-46,전라남도,신안군,2021-08,22883,177.51,22696,4061961.33
KR-46,전라남도,나주시,2021-08,71418,278.08,31267,19859917.44
KR-46,전라남도,화순군,2021-08,37463,232.37,25305,8705277.31
KR-46,전라남도,완도군,2021-08,29854,227.4,28221,6788799.6
KR-47,경상북도,상주시,2021-08,60915,222.22,24047,13536531.3
KR-47,경상북도,영덕군,2021-08,24691,196.08,23736,4841411.28
KR-47,경상북도,울릉군,2021-08,4978,184.1,12906,916449.8
KR-47,경상북도,포항시 남구,2021-08,136803,288.51,32326,39469033.53
KR-47,경상북도,경주시,2021-08,166991,254.21,27465,42450782.11
KR-47,경상북도,안동시,2021-08,100379,242.55,24878,24346926.45
KR-47,경상북도,김천시,2021-08,83710,256.21,26717,21447339.1
KR-47,경상북도,청송군,2021-08,17017,183.27,19578,3118705.59
KR-47,경상북도,울진군,2021-08,35713,231.04,26079,8251131.52
KR-47,경상북도,구미시,2021-08,238742,293.31,31729,70025416.02
KR-47,경상북도,영양군,2021-08,11574,179.74,19334,2080310.76
KR-47,경상북도,칠곡군,2021-08,71375,260.77,28700,18612458.75
KR-47,경상북도,영주시,2021-08,62873,232.54,24065,14620487.42
KR-47,경상북도,문경시,2021-08,42279,236.16,27047,9984608.64
KR-47,경상북도,청도군,2021-08,27374,204.88,25056,5608385.12
KR-47,경상북도,봉화군,2021-08,20666,184.08,19286,3804197.28
KR-47,경상북도,군위군,2021-08,15131,178.29,20492,2697705.99
KR-47,경상북도,고령군,2021-08,18697,217.76,23801,4071458.72
KR-47,경상북도,성주군,2021-08,25391,204.44,24034,5190936.04
KR-47,경상북도,영천시,2021-08,60207,233.6,23892,14064355.2
KR-47,경상북도,경산시,2021-08,170289,270.32,28037,46032522.48
KR-47,경상북도,의성군,2021-08,34055,195.19,21038,6647195.45
KR-47,경상북도,예천군,2021-08,36318,252.19,27053,9159036.42
KR-47,경상북도,포항시 북구,2021-08,147825,304.1,32642,44953582.5
KR-48,경상남도,창원시 진해구,2021-08,1,27.0,4066,27.0
KR-48,경상남도,함양군,2021-08,25755,201.27,22428,5183708.85
KR-48,경상남도,합천군,2021-08,31144,177.98,20741,5543009.12
KR-48,경상남도,진주시,2021-08,202952,299.17,35094,60717149.84
KR-48,경상남도,밀양시,2021-08,67418,238.72,27527,16094024.96
KR-48,경상남도,거제시,2021-08,143559,292.19,34118,41946504.21
KR-48,경상남도,양산시,2021-08,182113,328.58,35761,59838689.54
KR-48,경상남도,하동군,2021-08,28986,193.91,23244,5620675.26
KR-48,경상남도,창원시 의창구,2021-08,2,240.5,29995,481.0
KR-48,경상남도,통영시,2021-08,75747,281.44,33499,21318235.68
KR-48,경상남도,의령군,2021-08,19201,188.17,22105,3613052.17
KR-48,경상남도,고성군,2021-08,34616,212.56,25002,7357976.96
KR-48,경상남도,김해시,2021-08,270907,343.11,39040,92950900.77
KR-48,경상남도,거창군,2021-08,37332,216.71,24543,8090217.72
KR-48,경상남도,함안군,2021-08,37731,248.74,28752,9385208.94
KR-48,경상남도,남해군,2021-08,29183,196.72,25918,5740879.76
KR-48,경상남도,창원시,2021-08,544503,318.86,37506,173620226.58
KR-48,경상남도,산청군,2021-08,23291,183.98,21405,4285078.18
KR-48,경상남도,사천시,2021-08,68576,264.0,30659,18104064.0
KR-48,경상남도,창녕군,2021-08,39116,222.43,25758,8700571.88
KR-49,제주특별자치도,제주시,2021-08,264001,308.26,40018,81380948.26
KR-49,제주특별자치도,서귀포시,2021-08,103649,300.6,40934,31156889.4
KR-50,세종특별자치시, ,2021-08,181750,379.62,46490,68995935.0
KR-11,서울특별시,영등포구,2021-09,212919,246.67,26198,52520729.73
KR-11,서울특별시,송파구,2021-09,288320,294.43,33528,84890057.6
KR-11,서울특별시,양천구,2021-09,191981,294.88,32698,56611357.28
KR-11,서울특별시,용산구,2021-09,124530,279.61,36620,34819833.3
KR-11,서울특별시,서초구,2021-09,184626,318.58,41580,58818151.08
KR-11,서울특별시,성동구,2021-09,140623,294.95,32565,41476753.85
KR-11,서울특별시,구로구,2021-09,206781,256.4,26244,53018648.4
KR-11,서울특별시,동작구,2021-09,203618,243.13,26005,49505644.34
KR-11,서울특별시,도봉구,2021-09,148714,251.45,24663,37394135.3
KR-11,서울특별시,마포구,2021-09,195826,261.87,28919,51280954.62
KR-11,서울특별시,강서구,2021-09,286049,255.78,26874,73165613.22
KR-11,서울특별시,강동구,2021-09,210080,266.54,29083,55994723.2
KR-11,서울특별시,중랑구,2021-09,197644,238.65,24504,47167740.6
KR-11,서울특별시,중구,2021-09,74208,234.25,26396,17383224.0
KR-11,서울특별시,관악구,2021-09,302110,207.82,20839,62784500.2
KR-11,서울특별시,광진구,2021-09,187024,235.56,25840,44055373.44
KR-11,서울특별시,종로구,2021-09,88342,223.69,26466,19761221.98
KR-11,서울특별시,성북구,2021-09,214292,268.8,29028,57601689.6
KR-11,서울특별시,서대문구,2021-09,160882,246.02,26371,39580189.64
KR-11,서울특별시,강남구,2021-09,262446,291.06,36376,76387532.76
KR-11,서울특별시,금천구,2021-09,132965,229.88,23491,30565994.2
KR-11,서울특별시,동대문구,2021-09,191298,247.81,25696,47405557.38
KR-11,서울특별시,은평구,2021-09,226190,266.64,28509,60311301.6
KR-11,서울특별시,노원구,2021-09,225550,257.37,23578,58049803.5
KR-11,서울특별시,강북구,2021-09,157239,235.23,23621,36987329.97
KR-26,부산광역시,사하구,2021-09,159937,250.54,25500,40070615.98
KR-26,부산광역시,연제구,2021-09,103993,282.64,30615,29392581.52
KR-26,부산광역시,중구,2021-09,32665,179.64,18334,5867940.6
KR-26,부산광역시,동래구,2021-09,132648,285.21,31541,37832536.08
KR-26,부산광역시,기장군,2021-09,54284,240.66,25545,13063987.44
KR-26,부산광역시,서구,2021-09,63734,227.07,24008,14472079.38
KR-26,부산광역시,영도구,2021-09,64107,226.62,22519,14527928.34
KR-26,부산광역시,남구,2021-09,137148,285.55,31686,39162611.4
KR-26,부산광역시,동구,2021-09,54507,222.62,22958,12134348.34
KR-26,부산광역시,북구,2021-09,132706,271.01,27135,35964653.06
KR-26,부산광역시,해운대구,2021-09,191622,325.34,38073,62342301.48
KR-26,부산광역시,강서구,2021-09,69803,327.78,38343,22880027.34
KR-26,부산광역시,수영구,2021-09,99197,268.97,29523,26681017.09
KR-26,부산광역시,부산진구,2021-09,197155,260.85,26793,51427881.75
KR-26,부산광역시,금정구,2021-09,129172,247.96,26015,32029489.12
KR-26,부산광역시,사상구,2021-09,108217,242.63,23516,26256690.71
KR-27,대구광역시,동구,2021-09,181269,247.87,24111,44931147.03
KR-27,대구광역시,남구,2021-09,90193,208.72,21460,18825082.96
KR-27,대구광역시,수성구,2021-09,195625,283.98,30425,55553587.5
KR-27,대구광역시,중구,2021-09,52455,203.79,21140,10689804.45
KR-27,대구광역시,북구,2021-09,219400,256.44,24790,56262936.0
KR-27,대구광역시,달성군,2021-09,121034,270.98,26667,32797793.32
KR-27,대구광역시,서구,2021-09,95529,208.11,20365,19880540.19
KR-27,대구광역시,달서구,2021-09,272167,268.65,26131,73117664.55
KR-28,인천광역시,남동구,2021-09,248957,280.96,29500,69946958.72
KR-28,인천광역시,강화군,2021-09,41793,186.63,22114,7799827.59
KR-28,인천광역시,계양구,2021-09,135615,257.94,26114,34980533.1
KR-28,인천광역시,부평구,2021-09,235828,260.8,26349,61503942.4
KR-28,인천광역시,서구,2021-09,260854,281.76,31509,73498223.04
KR-28,인천광역시,연수구,2021-09,173414,322.29,37672,55889598.06
KR-28,인천광역시,옹진군,2021-09,14130,174.24,20547,2462011.2
KR-28,인천광역시,중구,2021-09,84569,238.55,25094,20173934.95
KR-28,인천광역시,미추홀구,2021-09,222104,250.23,27118,55577083.92
KR-28,인천광역시,동구,2021-09,31499,241.62,23926,7610788.38
KR-29,광주광역시,광산구,2021-09,201547,299.82,32417,60427821.54
KR-29,광주광역시,서구,2021-09,155865,280.98,29727,43794947.7
KR-29,광주광역시,북구,2021-09,230669,246.44,25424,56846068.36
KR-29,광주광역시,남구,2021-09,109024,268.43,29332,29265312.32
KR-29,광주광역시,동구,2021-09,65105,231.63,24382,15080271.15
KR-30,대전광역시,동구,2021-09,135423,216.41,21074,29306891.43
KR-30,대전광역시,대덕구,2021-09,96591,239.7,24556,23152862.7
KR-30,대전광역시,서구,2021-09,253936,253.01,25262,64248347.36
KR-30,대전광역시,중구,2021-09,121471,236.81,23880,28765547.51
KR-30,대전광역시,유성구,2021-09,180497,267.26,27962,48239628.22
KR-31,울산광역시,남구,2021-09,167773,269.97,28662,45293676.81
KR-31,울산광역시,울주군,2021-09,123185,246.5,25263,30365102.5
KR-31,울산광역시,동구,2021-09,79252,258.73,26451,20504869.96
KR-31,울산광역시,북구,2021-09,98763,304.03,31029,30026914.89
KR-31,울산광역시,중구,2021-09,109221,269.11,28808,29392463.31
KR-41,경기도,군포시,2021-09,119636,282.31,28198,33774439.16
KR-41,경기도,남양주시,2021-09,315739,294.38,30477,92947246.82
KR-41,경기도,여주시,2021-09,64423,216.86,23190,13970771.78
KR-41,경기도,광주시,2021-09,184726,277.09,31025,51185727.34
KR-41,경기도,수원시 권선구,2021-09,180236,265.74,27611,47895914.64
KR-41,경기도,용인시 기흥구,2021-09,177268,320.18,34863,56757668.24
KR-41,경기도,오산시,2021-09,124094,266.42,26788,33061123.48
KR-41,경기도,파주시,2021-09,225014,269.72,28929,60690776.08
KR-41,경기도,가평군,2021-09,39138,196.57,22083,7693356.66
KR-41,경기도,김포시,2021-09,209866,350.75,40164,73610499.5
KR-41,경기도,수원시 팔달구,2021-09,108276,232.15,24393,25136273.4
KR-41,경기도,안양시 동안구,2021-09,126684,303.28,31275,38420723.52
KR-41,경기도,고양시,2021-09,1,30.0,3476,30.0
KR-41,경기도,광명시,2021-09,112305,272.91,27625,30649157.55
KR-41,경기도,평택시,2021-09,334907,267.06,28658,89440263.42
KR-41,경기도,동두천시,2021-09,49903,228.68,22307,11411818.04
KR-41,경기도,용인시 처인구,2021-09,132042,247.54,26299,32685676.68
KR-41,경기도,안산시 단원구,2021-09,173442,245.08,24755,42507165.36
KR-41,경기도,성남시 분당구,2021-09,197918,313.91,35778,62128439.38
KR-41,경기도,과천시,2021-09,28558,251.35,29701,7178053.3
KR-41,경기도,하남시,2021-09,141008,283.6,30614,39989868.8
KR-41,경기도,부천시 남구,2021-09,1,123.0,11352,123.0
KR-41,경기도,성남시 수정구,2021-09,123524,244.84,26495,30243616.16
KR-41,경기도,시흥시,2021-09,266942,272.23,28159,72669620.66
KR-41,경기도,화성시,2021-09,429594,296.74,32262,127477723.56
KR-41,경기도,안성시,2021-09,115241,230.23,22747,26531935.43
KR-41,경기도,수원시 장안구,2021-09,129928,244.83,25334,31810272.24
KR-41,경기도,고양시 덕양구,2021-09,181066,262.09,26448,47455587.94
KR-41,경기도,이천시,2021-09,117979,245.53,26036,28967383.87
KR-41,경기도,수원시 영통구,2021-09,165042,293.49,31393,48438176.58
KR-41,경기도,안양시 만안구,2021-09,110933,273.32,28841,30320207.56
KR-41,경기도,용인시 수지구,2021-09,139646,365.36,40839,51021062.56
KR-41,경기도,의정부시,2021-09,220629,272.35,26716,60088308.15
KR-41,경기도,구리시,2021-09,84892,274.94,27653,23340206.48
KR-41,경기도,의왕시,2021-09,67086,307.37,32310,20620223.82
KR-41,경기도,양평군,2021-09,70025,224.99,26987,15754924.75
KR-41,경기도,성남시 중원구,2021-09,103174,248.42,25631,25630485.08
KR-41,경기도,부천시,2021-09,383172,265.73,28448,101820295.56
KR-41,경기도,안산시 상록구,2021-09,184821,240.07,25291,44369977.47
KR-41,경기도,양주시,2021-09,112329,250.54,25583,28142907.66
KR-41,경기도,연천군,2021-09,26687,181.95,19786,4855699.65
KR-41,경기도,포천시,2021-09,82484,211.04,22176,17407423.36
KR-41,경기도,고양시 일산동구,2021-09,134576,299.54,34754,40310895.04
KR-41,경기도,고양시 일산서구,2021-09,117745,312.06,33469,36743504.7
KR-42,강원특별자치도,태백시,2021-09,24355,195.92,19152,4771631.6
KR-42,강원특별자치도,횡성군,2021-09,31135,179.52,19204,5589355.2
KR-42,강원특별자치도,화천군,2021-09,14457,184.09,20070,2661389.13
KR-42,강원특별자치도,원주시,2021-09,205449,236.94,22886,48679086.06
KR-42,강원특별자치도,동해시,2021-09,53213,217.17,21249,11556267.21
KR-42,강원특별자치도,고성군,2021-09,18663,187.34,20875,3496326.42
KR-42,강원특별자치도,평창군,2021-09,32086,170.84,18406,5481572.24
KR-42,강원특별자치도,강릉시,2021-09,128169,210.51,21591,26980856.19
KR-42,강원특별자치도,홍천군,2021-09,44145,185.09,20171,8170798.05
KR-42,강원특별자치도,철원군,2021-09,24317,184.73,21258,4492079.41
KR-42,강원특별자치도,양양군,2021-09,20464,193.69,20616,3963672.16
KR-42,강원특별자치도,춘천시,2021-09,160287,222.66,22161,35689503.42
KR-42,강원특별자치도,영월군,2021-09,25226,184.29,19648,4648899.54
KR-42,강원특별자치도,양구군,2021-09,13068,183.27,19710,2394972.36
KR-42,강원특별자치도,속초시,2021-09,49217,223.07,21456,10978836.19
KR-42,강원특별자치도,정선군,2021-09,23767,183.58,19494,4363145.86
KR-42,강원특별자치도,인제군,2021-09,21191,167.88,18661,3557545.08
KR-42,강원특별자치도,삼척시,2021-09,44217,183.08,18624,8095248.36
KR-43,충청북도,제천시,2021-09,77602,200.76,20026,15579377.52
KR-43,충청북도,옥천군,2021-09,30180,189.29,19818,5712772.2
KR-43,충청북도,단양군,2021-09,19075,169.58,19044,3234738.5
KR-43,충청북도,청주시,2021-09,481959,239.87,25144,115607505.33
KR-43,충청북도,충주시,2021-09,134269,206.94,21227,27785626.86
KR-43,충청북도,음성군,2021-09,63927,197.9,20283,12651153.3
KR-43,충청북도,진천군,2021-09,55368,215.35,22127,11923498.8
KR-43,충청북도,괴산군,2021-09,24848,171.04,19369,4250001.92
KR-43,충청북도,증평군,2021-09,24294,201.74,20794,4901071.56
KR-43,충청북도,보은군,2021-09,21446,167.85,18385,3599711.1
KR-43,충청북도,영동군,2021-09,30176,174.98,18687,5280196.48
KR-44,충청남도,서산시,2021-09,109878,235.21,25014,25844404.38
KR-44,충청남도,서천군,2021-09,34658,184.9,20649,6408264.2
KR-44,충청남도,천안시 서북구,2021-09,3,32.0,3547,96.0
KR-44,충청남도,보령시,2021-09,60422,210.29,22583,12706142.38
KR-44,충청남도,금산군,2021-09,33236,163.4,17904,5430762.4
KR-44,충청남도,논산시,2021-09,72737,200.07,20825,14552491.59
KR-44,충청남도,예산군,2021-09,48710,201.35,21357,9807758.5
KR-44,충청남도,부여군,2021-09,38904,200.06,21830,7783134.24
KR-44,충청남도,아산시,2021-09,189467,239.4,24756,45358399.8
KR-44,충청남도,청양군,2021-09,19377,169.7,18618,3288276.9
KR-44,충청남도,당진시,2021-09,112230,214.28,22882,24048644.4
KR-44,충청남도,태안군,2021-09,39109,197.5,23747,7724027.5
KR-44,충청남도,공주시,2021-09,63812,202.5,21309,12921930.0
KR-44,충청남도,천안시,2021-09,359943,265.79,27960,95669249.97
KR-44,충청남도,홍성군,2021-09,60452,231.42,24452,13989801.84
KR-44,충청남도,계룡시,2021-09,20434,247.34,25084,5054145.56
KR-45,전라북도,진안군,2021-09,15751,156.1,16916,2458731.1
KR-45,전라북도,임실군,2021-09,17822,150.26,16812,2677933.72
KR-45,전라북도,고창군,2021-09,34213,185.71,20547,6353696.23
KR-45,전라북도,정읍시,2021-09,66289,201.28,20829,13342649.92
KR-45,전라북도,김제시,2021-09,49783,186.08,20597,9263620.64
